bundle_id,bundle_name,refset_name,refset_url,score
10144,Combined maternal hemorrhage and predisposing conditions,Codes for conditions raising risk of severe illness from COVID-19 and not included in the clinically vulnerable criteria,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19misc_cod/20210127/,0.06666666666666667
10153,"Abortion, micarriage, and ectopic pregnancy",Pregnant patients at any stage of pregnancy,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19preg_cod/20250627/,0.14285714285714285
10153,"Abortion, micarriage, and ectopic pregnancy",Pertussis vaccination in pregnancy codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pervac1_cod/20250627/,0.14285714285714285
10153,"Abortion, micarriage, and ectopic pregnancy",Pregnancy advice codes for people with epilepsy,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/epilpa_cod/20250627/,0.125
10153,"Abortion, micarriage, and ectopic pregnancy",Pregnancy advice for people with epilepsy inappropriate or declined exception codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/epilpaexc_cod/20250627/,0.09090909090909091
10153,"Abortion, micarriage, and ectopic pregnancy",Codes indicating patient chose not to receive a Pertussis vaccination in pregnancy,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pervacdec_cod/20250627/,0.09090909090909091
10153,"Abortion, micarriage, and ectopic pregnancy",Pertussis vaccination in pregnancy given by other healthcare provider codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pervacohp1_cod/20250627/,0.09090909090909091
10154,Benign breast disorders,Lymphoproliferative disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.25
10154,Benign breast disorders,Rheumatoid arthritis disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19rarth_cod/20250627/,0.2
10154,Benign breast disorders,Complement disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/complementdis_cod/20250627/,0.2
10154,Benign breast disorders,Lymphoproliferative disorders (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.2
10154,Benign breast disorders,Eating disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eatdisorder_cod/20250627/,0.2
10154,Benign breast disorders,Hypopituitary disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hypopituitary_cod/20250627/,0.2
10155,"Other gynecological disorders of female genital tract, vulvovaginal candidiasis",Lymphoproliferative disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.1111111111111111
10155,"Other gynecological disorders of female genital tract, vulvovaginal candidiasis",Rheumatoid arthritis disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19rarth_cod/20250627/,0.1
10155,"Other gynecological disorders of female genital tract, vulvovaginal candidiasis",Complement disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/complementdis_cod/20250627/,0.1
10155,"Other gynecological disorders of female genital tract, vulvovaginal candidiasis",Lymphoproliferative disorders (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.1
10155,"Other gynecological disorders of female genital tract, vulvovaginal candidiasis",Eating disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eatdisorder_cod/20250627/,0.1
10155,"Other gynecological disorders of female genital tract, vulvovaginal candidiasis",Hypopituitary disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hypopituitary_cod/20250627/,0.1
10156,Other female genital tract,MenACWY other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/menacwyohp_cod/20250627/,0.125
10156,Other female genital tract,Other ethnic group Any other ethnic group ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016oo_cod/20250627/,0.1111111111111111
10156,Other female genital tract,Shingles other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/shvacohp_cod/20250627/,0.1111111111111111
10156,Other female genital tract,Other ethnic group Arab ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016oa_cod/20250627/,0.1
10156,Other female genital tract,White Any other White background ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016wo_cod/20250627/,0.1
10156,Other female genital tract,Pneumococcal vaccination given by other healthcare provider codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pneuvacohp1_cod/20250627/,0.1
10156,Other female genital tract,MMR vaccination given by other healthcare provider codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mmrohpvac_cod/20250627/,0.1
10156,Other female genital tract,Other ethnic group Any other ethnic group ethnicity group codes (2016 grouping) (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/other-ethnic-group-any-other-ethnic-group-ethnicity-group-codes-2016-grouping/20241205/,0.1
10157,Other gynecological disorders of absent or rare menstruation,Lymphoproliferative disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.14285714285714285
10157,Other gynecological disorders of absent or rare menstruation,Rheumatoid arthritis disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19rarth_cod/20250627/,0.125
10157,Other gynecological disorders of absent or rare menstruation,Complement disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/complementdis_cod/20250627/,0.125
10157,Other gynecological disorders of absent or rare menstruation,Lymphoproliferative disorders (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.125
10157,Other gynecological disorders of absent or rare menstruation,Eating disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eatdisorder_cod/20250627/,0.125
10157,Other gynecological disorders of absent or rare menstruation,Hypopituitary disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hypopituitary_cod/20250627/,0.125
10158,Other gynecological disorders associated with pain of female genital tract ,Rheumatoid arthritis associated disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/rarthad_cod/20250627/,0.18181818181818182
10158,Other gynecological disorders associated with pain of female genital tract ,Lymphoproliferative disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.1111111111111111
10158,Other gynecological disorders associated with pain of female genital tract ,Rheumatoid arthritis disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19rarth_cod/20250627/,0.1
10158,Other gynecological disorders associated with pain of female genital tract ,Complement disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/complementdis_cod/20250627/,0.1
10158,Other gynecological disorders associated with pain of female genital tract ,Codes required for COVID-19 pandemic planning and research not included within associated clusters from other services to be returned with no time limit,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/gdpprmisc_cod/20250627/,0.1
10158,Other gynecological disorders associated with pain of female genital tract ,Lymphoproliferative disorders (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.1
10158,Other gynecological disorders associated with pain of female genital tract ,Codes required for COVID-19 pandemic planning and research not included within associated clusters from other services to be returned from the last 2 years,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/gdpprmisc2yr_cod/20250627/,0.1
10158,Other gynecological disorders associated with pain of female genital tract ,Eating disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eatdisorder_cod/20250627/,0.1
10158,Other gynecological disorders associated with pain of female genital tract ,Hypopituitary disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hypopituitary_cod/20250627/,0.1
10159,Menopausal or perimenopausal symptoms,Asthma day symptom codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/rcpdsymp_cod/20250627/,0.16666666666666666
10159,Menopausal or perimenopausal symptoms,Flu-like symptoms and upper and lower respiratory tract infection codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19flurti_cod/20250627/,0.09090909090909091
10162,Maternal sepsis and other maternal infections,MenACWY other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/menacwyohp_cod/20250627/,0.125
10162,Maternal sepsis and other maternal infections,Foot ulcer or infection or ischaemia codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/footulcerinfectisch_cod/20250627/,0.125
10162,Maternal sepsis and other maternal infections,Other ethnic group Any other ethnic group ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016oo_cod/20250627/,0.1111111111111111
10162,Maternal sepsis and other maternal infections,Shingles other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/shvacohp_cod/20250627/,0.1111111111111111
10162,Maternal sepsis and other maternal infections,Foot ulcer or infection or ischaemia codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/footulcerinfectisch_cod/20250627/,0.1111111111111111
10163,Maternal sepsis and infections_alt_Barnabe C,Chronic hepatitis C codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hepcchron_cod/20250627/,0.16666666666666666
10163,Maternal sepsis and infections_alt_Barnabe C,C-peptide test results codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cpeptide_cod/20250627/,0.14285714285714285
10163,Maternal sepsis and infections_alt_Barnabe C,Chronic hepatitis C codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hepcchron_cod/20250627/,0.14285714285714285
10163,Maternal sepsis and infections_alt_Barnabe C,Hepatitis C associated with glomerulonephritis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hepcgn_cod/20250627/,0.14285714285714285
10163,Maternal sepsis and infections_alt_Barnabe C,Hepatitis C associated with glomerulonephritis codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hepcgn_cod/20250627/,0.125
10168,Obstruct labor_Adu-Bonsaffoh K,Vitamin K antagonist contraindicated codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/vitkantagcon_cod/20250627/,0.125
10168,Obstruct labor_Adu-Bonsaffoh K,Vitamin K antagonist contraindicated codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/vitkantagcon_cod/20250627/,0.1111111111111111
10168,Obstruct labor_Adu-Bonsaffoh K,Codes indicating the patient has chosen not to receive a Vitamin K antagonist,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/vitkantagdec_cod/20250627/,0.09090909090909091
10168,Obstruct labor_Adu-Bonsaffoh K,Codes indicating the patient has chosen not to receive a Vitamin K antagonist (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/vitkantagdec_cod/20250627/,0.08333333333333333
10170,Ceph-dis & Prolonged labor_Bouvier-Colle M-H,Code for ex-smoker,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/exsmok_cod/20250627/,0.09090909090909091
10170,Ceph-dis & Prolonged labor_Bouvier-Colle M-H,Pre-diabetes codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/prd_cod/20250627/,0.09090909090909091
10170,Ceph-dis & Prolonged labor_Bouvier-Colle M-H,Codes for diabetes (non-type 1),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dmnontype1_cod/20250627/,0.08333333333333333
10170,Ceph-dis & Prolonged labor_Bouvier-Colle M-H,Non-diabetic hyperglycaemia codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ndh_cod/20250627/,0.08333333333333333
10170,Ceph-dis & Prolonged labor_Bouvier-Colle M-H,Non-haemorrhagic stroke codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ostr_cod/20250627/,0.08333333333333333
10173,Neonatal hemolytic - moderate to severe impairment (kernicterus) clinical proportion,Severe and malignant Hypertension,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sevhyp_cod/20250627/,0.1
10173,Neonatal hemolytic - moderate to severe impairment (kernicterus) clinical proportion,Moderate frailty diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/modfrail_cod/20250627/,0.09090909090909091
10173,Neonatal hemolytic - moderate to severe impairment (kernicterus) clinical proportion,Clinical pharmacist consultation codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pharconsul_cod/20200812/,0.09090909090909091
10173,Neonatal hemolytic - moderate to severe impairment (kernicterus) clinical proportion,Severe frailty diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sevfrail_cod/20250627/,0.09090909090909091
10173,Neonatal hemolytic - moderate to severe impairment (kernicterus) clinical proportion,Moderate asthma diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/modast_cod/20250627/,0.09090909090909091
10173,Neonatal hemolytic - moderate to severe impairment (kernicterus) clinical proportion,Severe asthma diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sevast_cod/20250627/,0.09090909090909091
10173,Neonatal hemolytic - moderate to severe impairment (kernicterus) clinical proportion,Clinical frailty score codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/clinfrailscr_cod/20250627/,0.09090909090909091
